time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,windspeed_10m_mean
2019-03-13,41.6,21.5,32.2,0.012,8.3,5.1
2019-03-14,51.2,31.2,40.8,0.0,9.9,5.7
2019-03-15,66.4,42.4,54.1,0.531,20.8,14.0
2019-03-16,53.6,33.7,44.1,0.083,21.2,14.7
2019-03-17,38.1,26.9,32.4,0.0,12.8,10.6
2019-03-18,42.6,23.7,31.8,0.0,14.7,8.5
2019-03-19,44.1,26.1,33.9,0.004,11.8,6.8
2019-03-20,47.4,24.3,35.9,0.0,13.9,6.6
2019-03-21,48.6,30.1,39.8,0.0,10.6,7.9
2019-03-22,41.6,36.3,39.0,0.736,18.6,15.1
2019-03-23,44.8,32.8,38.5,0.087,21.0,17.4
2019-03-24,58.0,28.4,42.1,0.0,14.7,10.8
2019-03-25,48.1,32.9,40.3,0.0,12.3,7.1
2019-03-26,41.6,25.3,33.4,0.0,10.8,7.5
2019-03-27,39.9,23.4,32.2,0.0,8.4,6.9
2019-03-28,51.3,27.9,39.0,0.0,15.9,10.6
2019-03-29,54.6,40.9,47.0,0.091,12.2,9.2
2019-03-30,64.6,38.0,49.4,0.0,15.7,7.7
2019-03-31,65.0,39.5,53.4,0.22,22.8,14.5
2019-04-01,44.1,30.4,37.8,0.0,20.7,12.9
2019-04-02,49.4,26.0,38.0,0.0,14.3,7.2
2019-04-03,61.0,35.2,45.6,0.437,20.3,13.5
2019-04-04,47.7,35.2,40.9,0.0,17.7,13.5
2019-04-05,45.5,27.0,36.6,0.083,10.6,6.1
2019-04-06,65.3,35.8,48.3,0.067,11.8,6.6
2019-04-07,66.7,34.6,50.7,0.0,11.1,6.6
2019-04-08,49.6,36.9,43.5,0.343,13.7,7.1
2019-04-09,42.8,35.3,38.4,0.126,11.9,6.9
2019-04-10,49.2,34.1,40.3,0.0,14.1,9.5
2019-04-11,51.8,30.9,40.8,0.0,9.0,6.1
2019-04-12,53.4,34.4,44.6,0.016,11.0,7.0
2019-04-13,73.5,56.0,61.9,0.465,17.4,12.3
2019-04-14,65.4,49.3,55.3,0.146,10.5,5.8
2019-04-15,68.4,44.6,56.9,0.441,20.4,13.7
2019-04-16,57.5,38.4,47.0,0.0,20.7,15.2
2019-04-17,58.5,35.9,47.2,0.0,9.5,6.8
2019-04-18,57.1,37.9,47.3,0.02,17.0,9.3
2019-04-19,71.9,58.2,64.7,0.02,23.3,18.7
2019-04-20,66.1,61.7,63.9,0.681,20.1,15.0
2019-04-21,64.1,54.8,60.1,0.146,10.6,5.7
2019-04-22,56.4,47.0,52.2,0.862,12.4,8.1
2019-04-23,57.2,44.7,49.7,0.26,12.5,8.7
2019-04-24,64.3,46.0,54.5,0.114,13.2,9.2
2019-04-25,57.0,40.9,49.2,0.0,12.3,6.7
2019-04-26,49.3,43.2,46.8,0.559,14.5,9.1
2019-04-27,58.7,42.3,51.0,0.512,19.0,14.6
2019-04-28,54.6,39.6,46.3,0.083,12.8,8.7
2019-04-29,58.3,36.5,48.3,0.0,9.2,6.6
2019-04-30,51.1,42.8,46.7,0.079,10.9,6.0
2019-05-01,53.4,38.9,47.3,0.008,8.3,4.5
2019-05-02,48.1,44.1,46.5,0.118,11.3,7.4
2019-05-03,56.8,44.0,50.0,0.114,11.0,5.3
2019-05-04,53.1,46.5,50.6,0.063,5.8,4.0
2019-05-05,50.4,46.5,48.3,0.26,8.2,5.5
2019-05-06,58.5,44.3,50.3,0.051,11.3,8.3
2019-05-07,71.6,41.3,56.7,0.209,14.8,8.8
2019-05-08,59.5,48.1,54.2,0.0,8.9,6.2
2019-05-09,53.7,40.1,48.2,0.0,12.8,7.6
2019-05-10,63.2,47.9,54.6,0.016,17.8,9.9
2019-05-11,64.0,50.3,57.8,0.016,12.0,8.7
2019-05-12,48.0,43.3,46.1,0.315,6.9,4.0
2019-05-13,52.1,41.8,46.5,0.366,17.0,10.5
2019-05-14,45.2,42.1,43.5,0.193,12.5,8.7
2019-05-15,56.1,42.3,49.7,0.02,11.9,7.1
2019-05-16,63.1,43.7,54.4,0.075,7.4,3.5
2019-05-17,68.7,47.5,57.4,0.331,11.3,6.8
2019-05-18,68.6,48.4,58.1,0.0,12.0,7.6
2019-05-19,70.5,49.3,60.1,0.047,14.9,10.6
2019-05-20,81.0,63.5,71.1,0.079,15.8,12.4
2019-05-21,64.8,52.7,59.2,0.004,21.8,14.7
2019-05-22,65.7,49.9,57.0,0.0,12.5,8.7
2019-05-23,71.2,49.5,59.1,0.059,18.1,11.0
2019-05-24,69.6,54.1,62.0,0.091,24.1,14.1
2019-05-25,71.8,48.7,60.7,0.0,12.6,6.4
2019-05-26,82.0,52.3,68.6,0.134,16.2,11.3
2019-05-27,73.5,55.5,64.7,0.008,9.8,6.2
2019-05-28,56.2,51.6,54.2,0.433,12.8,8.2
2019-05-29,57.1,47.4,51.2,0.11,10.4,7.5
2019-05-30,65.9,48.3,56.8,0.15,10.4,4.7
2019-05-31,71.0,55.4,62.3,0.437,10.6,7.0
2019-06-01,66.5,54.9,59.7,0.008,11.4,7.0
2019-06-02,67.9,53.8,58.9,0.035,9.9,5.9
2019-06-03,67.8,52.6,60.0,0.0,19.8,12.4
2019-06-04,66.6,47.4,57.8,0.0,12.6,7.5
2019-06-05,80.7,56.1,68.8,0.004,15.1,10.4
2019-06-06,72.8,61.2,66.9,0.26,12.6,8.9
2019-06-07,70.8,58.0,65.5,0.0,10.1,6.5
2019-06-08,72.0,59.0,65.2,0.0,9.1,6.8
2019-06-09,76.3,53.4,64.6,0.0,11.3,6.3
2019-06-10,74.4,53.3,64.9,0.0,9.4,6.3
2019-06-11,74.4,61.1,67.6,1.559,15.0,9.2
2019-06-12,73.9,53.3,64.1,0.0,11.3,6.5
2019-06-13,58.6,51.3,55.4,0.512,19.0,9.2
2019-06-14,72.7,50.0,61.3,0.008,16.8,10.5
2019-06-15,78.5,56.8,67.8,0.0,17.2,11.9
2019-06-16,72.9,64.1,67.5,0.276,12.8,7.9
2019-06-17,73.5,62.3,68.1,0.02,10.5,5.6
2019-06-18,70.3,63.3,66.4,0.488,6.8,3.8
2019-06-19,72.9,60.9,66.2,0.008,9.4,5.0
2019-06-20,71.3,62.1,66.4,0.74,13.3,6.2
2019-06-21,72.8,60.5,65.9,0.535,13.6,9.1
2019-06-22,77.1,59.4,66.3,0.075,13.9,9.2
2019-06-23,82.1,59.4,71.0,0.0,11.5,10.0
2019-06-24,77.8,62.1,69.0,0.0,11.0,7.1
2019-06-25,71.7,58.5,66.3,0.457,12.2,5.8
2019-06-26,73.9,63.7,68.4,0.016,10.4,5.9
2019-06-27,74.5,63.7,68.6,0.0,11.0,5.1
2019-06-28,83.1,63.8,74.2,0.0,6.4,4.1
2019-06-29,84.4,67.7,73.9,0.583,11.4,6.2
2019-06-30,74.2,62.4,69.1,0.165,11.4,7.9
2019-07-01,77.9,61.0,70.0,0.02,9.9,6.1
2019-07-02,84.6,65.7,73.7,0.0,9.2,6.3
2019-07-03,85.0,65.1,76.2,0.0,9.9,5.1
2019-07-04,85.3,67.5,76.3,0.0,8.4,5.2
2019-07-05,89.3,66.9,77.6,0.0,12.4,7.3
2019-07-06,89.3,70.8,79.0,0.429,14.2,9.8
2019-07-07,74.8,65.9,70.8,0.024,10.9,7.6
2019-07-08,76.6,59.5,68.9,0.0,7.6,5.0
2019-07-09,86.0,61.4,74.2,0.0,10.3,5.9
2019-07-10,86.4,64.1,75.9,0.0,14.0,5.9
2019-07-11,84.1,66.0,74.8,0.008,14.2,7.6
2019-07-12,80.7,69.3,74.1,2.358,8.8,4.7
2019-07-13,87.3,67.8,76.8,0.0,9.5,6.5
2019-07-14,87.5,69.3,78.1,0.012,9.9,7.4
2019-07-15,84.9,64.6,74.1,0.0,8.2,6.3
2019-07-16,87.2,62.1,75.7,0.0,10.0,4.4
2019-07-17,90.6,74.3,79.5,0.146,12.9,8.6
2019-07-18,74.5,65.7,69.7,0.118,13.4,8.1
2019-07-19,92.1,63.7,76.7,0.0,13.6,6.3
2019-07-20,95.4,77.0,85.7,0.008,11.0,7.6
2019-07-21,96.3,77.2,86.0,0.0,16.8,10.2
2019-07-22,80.1,66.6,74.4,0.72,13.3,7.7
2019-07-23,72.3,63.0,66.2,1.248,12.5,8.3
2019-07-24,75.7,63.1,69.6,0.142,6.5,3.3
2019-07-25,75.7,61.7,70.1,0.02,7.1,5.0
2019-07-26,81.4,63.1,72.5,0.0,8.0,4.4
2019-07-27,80.9,64.4,72.5,0.016,8.8,6.1
2019-07-28,89.5,65.3,77.2,0.0,12.5,8.0
2019-07-29,90.5,70.9,79.2,0.016,10.1,7.2
2019-07-30,92.5,71.5,81.3,0.016,11.3,6.5
2019-07-31,91.9,72.9,79.3,0.185,8.4,6.3
2019-08-01,86.1,69.4,77.1,0.0,7.1,5.1
2019-08-02,83.1,61.5,72.8,0.0,11.9,5.9
2019-08-03,84.9,67.3,75.9,0.016,14.1,8.7
2019-08-04,81.8,69.2,74.7,0.02,9.2,5.8
2019-08-05,82.1,60.5,71.3,0.0,10.3,4.5
2019-08-06,78.1,63.1,71.7,0.0,10.8,5.9
2019-08-07,81.7,67.3,74.1,0.177,14.2,9.2
2019-08-08,85.5,69.4,76.3,0.299,12.3,10.0
2019-08-09,84.4,67.2,75.0,0.0,11.2,8.6
2019-08-10,78.4,63.6,70.6,0.004,15.0,9.4
2019-08-11,81.0,58.4,69.7,0.0,14.4,8.6
2019-08-12,87.3,62.3,74.7,0.0,11.5,8.0
2019-08-13,81.7,70.1,74.7,0.063,11.8,9.2
2019-08-14,76.3,65.5,70.0,0.0,10.1,7.0
2019-08-15,75.1,61.4,68.3,0.0,10.4,5.8
2019-08-16,74.1,63.2,69.1,0.0,12.4,6.3
2019-08-17,76.8,67.3,71.9,0.126,9.8,5.4
2019-08-18,85.9,68.1,75.8,0.024,11.1,5.2
2019-08-19,93.7,73.5,80.9,0.012,14.3,8.9
2019-08-20,84.9,67.8,76.0,0.0,10.5,6.1
2019-08-21,85.8,67.4,76.2,0.047,13.3,8.9
2019-08-22,87.2,70.7,78.2,0.291,10.2,6.7
2019-08-23,77.8,66.8,72.8,0.0,9.4,5.3
2019-08-24,73.1,58.5,65.6,0.0,13.1,8.1
2019-08-25,68.4,59.5,64.2,0.008,14.3,9.9
2019-08-26,71.2,54.7,62.9,0.0,11.5,7.5
2019-08-27,75.9,52.4,64.3,0.0,10.8,5.4
2019-08-28,77.2,59.4,67.5,0.516,9.7,4.8
2019-08-29,79.1,65.7,71.9,0.512,11.0,6.6
2019-08-30,85.1,59.6,72.3,0.004,13.6,8.4
2019-08-31,78.9,61.8,70.3,0.0,9.6,6.0
2019-09-01,70.2,56.0,63.4,0.0,12.8,6.6
2019-09-02,74.8,58.8,67.0,0.059,15.8,7.8
2019-09-03,75.3,61.6,67.8,0.0,10.5,6.1
2019-09-04,84.6,62.6,71.4,0.028,16.8,10.6
2019-09-05,68.4,57.0,63.2,0.0,10.0,6.4
2019-09-06,67.6,55.7,62.3,0.012,16.1,9.9
2019-09-07,71.2,54.9,62.8,0.37,18.0,12.9
2019-09-08,76.3,57.7,65.9,0.0,11.8,8.8
2019-09-09,69.1,54.3,62.5,0.0,9.3,5.2
2019-09-10,72.5,59.2,65.3,0.0,10.8,5.5
2019-09-11,87.2,65.4,74.9,0.0,17.4,11.4
2019-09-12,70.6,55.4,62.4,0.295,11.6,7.7
2019-09-13,64.3,52.2,58.0,0.0,13.0,8.2
2019-09-14,73.3,50.3,62.7,0.075,16.9,10.1
2019-09-15,78.6,62.3,69.6,0.02,10.8,7.4
2019-09-16,73.0,58.0,64.7,0.0,10.1,6.7
2019-09-17,68.2,52.8,60.0,0.0,10.1,7.1
2019-09-18,60.7,51.4,56.8,0.0,12.3,8.2
2019-09-19,66.6,45.5,55.5,0.0,8.5,5.1
2019-09-20,80.1,47.8,63.3,0.0,7.9,5.2
2019-09-21,83.3,58.7,69.6,0.0,9.6,5.4
2019-09-22,88.2,60.0,72.9,0.0,11.6,8.5
2019-09-23,91.2,68.8,78.1,0.0,14.7,12.7
2019-09-24,78.4,62.9,70.7,0.079,12.9,9.9
2019-09-25,74.8,55.0,63.6,0.0,9.1,6.7
2019-09-26,82.1,56.7,66.8,0.24,16.3,8.8
2019-09-27,72.8,53.1,62.0,0.0,9.2,5.9
2019-09-28,79.2,55.4,66.7,0.0,15.3,10.2
2019-09-29,72.1,55.4,65.7,0.0,11.7,7.6
2019-09-30,59.8,50.0,55.4,0.0,9.3,7.1
2019-10-01,73.8,54.6,63.7,0.035,12.9,9.4
2019-10-02,77.9,54.9,68.3,0.181,14.2,10.0
2019-10-03,54.1,49.8,51.8,0.043,11.2,8.2
2019-10-04,59.6,45.2,53.8,0.098,17.4,10.7
2019-10-05,57.8,39.4,47.5,0.0,8.9,5.5
2019-10-06,64.8,41.5,55.4,0.0,14.6,10.0
2019-10-07,76.6,59.7,68.8,0.323,23.0,14.2
2019-10-08,64.0,55.6,58.8,0.276,8.3,6.0
2019-10-09,57.4,52.7,54.8,0.264,16.2,13.8
2019-10-10,56.1,50.3,53.8,0.083,17.2,15.0
2019-10-11,56.0,50.1,53.4,0.201,20.8,17.9
2019-10-12,57.1,52.2,53.9,0.051,15.7,9.3
2019-10-13,66.1,49.3,56.1,0.0,7.6,4.5
2019-10-14,64.8,47.6,55.9,0.0,9.3,5.0
2019-10-15,61.0,45.4,52.8,0.0,8.7,5.9
2019-10-16,60.9,42.6,52.2,0.244,23.1,9.5
2019-10-17,61.5,49.1,52.8,1.925,32.7,21.4
2019-10-18,56.5,44.7,50.9,0.0,16.8,12.1
2019-10-19,57.9,39.6,47.2,0.0,8.9,5.9
2019-10-20,59.2,38.8,49.2,0.004,4.9,3.2
2019-10-21,60.3,48.8,53.7,0.0,10.7,6.6
2019-10-22,57.8,48.6,53.6,0.059,13.0,8.9
2019-10-23,66.4,49.2,58.1,0.579,15.1,8.3
2019-10-24,64.8,43.2,53.5,0.0,12.0,8.5
2019-10-25,62.0,45.4,53.0,0.0,9.2,4.5
2019-10-26,58.0,44.8,51.1,0.024,9.0,4.9
2019-10-27,53.7,44.0,50.3,0.984,18.5,10.6
2019-10-28,55.6,47.9,51.4,0.0,13.7,7.5
2019-10-29,57.6,51.1,53.7,0.008,6.7,4.4
2019-10-30,63.8,52.2,56.5,0.205,6.8,3.6
2019-10-31,69.6,58.5,64.5,0.331,22.3,14.7
2019-11-01,70.6,41.7,55.0,0.059,27.8,18.0
2019-11-02,49.4,36.0,42.4,0.0,6.4,4.1
2019-11-03,53.0,37.0,43.5,0.0,13.2,7.0
2019-11-04,51.8,35.1,42.8,0.0,8.8,5.9
2019-11-05,57.0,40.1,49.6,0.476,10.4,6.1
2019-11-06,51.0,36.9,44.2,0.0,12.1,8.1
2019-11-07,56.3,36.0,45.6,0.323,11.6,8.3
2019-11-08,41.3,27.5,33.2,0.024,18.4,12.9
2019-11-09,39.1,24.2,30.2,0.0,9.2,6.6
2019-11-10,49.7,29.0,38.1,0.0,13.8,7.6
2019-11-11,50.2,36.9,43.7,0.008,8.1,5.7
2019-11-12,51.1,26.1,38.5,0.154,15.6,9.0
2019-11-13,29.7,18.3,23.5,0.0,15.7,11.9
2019-11-14,39.1,20.2,29.1,0.0,9.8,4.6
2019-11-15,49.8,28.3,37.3,0.0,12.2,8.4
2019-11-16,35.2,23.2,29.4,0.0,14.2,10.0
2019-11-17,39.3,24.0,32.9,0.0,14.0,10.7
2019-11-18,41.8,31.4,38.1,0.185,14.8,12.7
2019-11-19,44.0,37.1,40.0,0.217,9.7,3.9
2019-11-20,38.7,36.1,37.8,0.189,10.3,8.3
2019-11-21,48.2,31.5,37.7,0.0,10.5,6.7
2019-11-22,54.2,36.9,44.1,0.106,17.1,11.9
2019-11-23,43.9,28.9,35.8,0.0,13.7,8.6
2019-11-24,45.8,34.0,39.8,1.031,22.9,13.6
2019-11-25,51.0,36.2,41.8,0.004,17.3,9.3
2019-11-26,57.9,35.0,44.7,0.0,12.7,7.5
2019-11-27,51.0,35.8,44.7,0.232,12.0,6.1
2019-11-28,48.6,32.1,41.2,0.146,18.3,15.9
2019-11-29,39.5,28.1,33.0,0.0,16.2,13.3
2019-11-30,35.5,23.1,28.4,0.0,15.8,12.3
2019-12-01,34.8,19.9,28.2,0.457,16.9,6.5
2019-12-02,39.3,28.6,35.4,1.024,22.1,17.7
2019-12-03,31.9,26.7,29.5,0.496,17.5,14.0
2019-12-04,37.0,18.8,28.0,0.0,7.6,5.3
2019-12-05,40.3,26.1,32.2,0.0,13.0,8.4
2019-12-06,34.4,15.3,27.9,0.047,11.5,6.5
2019-12-07,30.4,13.0,23.6,0.0,12.0,7.3
2019-12-08,34.2,4.5,20.0,0.0,12.9,7.2
2019-12-09,56.7,35.7,46.4,0.539,21.2,13.0
2019-12-10,61.4,42.5,54.6,0.362,18.5,13.7
2019-12-11,41.3,18.4,30.8,0.445,9.7,6.3
2019-12-12,28.4,19.0,24.5,0.0,15.4,6.8
2019-12-13,41.5,24.3,33.9,0.094,7.0,5.3
2019-12-14,57.6,41.5,51.3,2.051,16.4,9.2
2019-12-15,51.9,31.7,42.3,0.0,22.4,18.0
2019-12-16,33.9,26.3,29.3,0.0,12.6,8.6
2019-12-17,36.1,27.1,30.7,0.559,13.7,5.9
2019-12-18,35.4,23.3,29.9,0.051,14.4,8.8
2019-12-19,21.2,9.7,16.5,0.0,16.5,14.4
2019-12-20,28.9,13.5,19.7,0.0,13.2,10.8
2019-12-21,34.2,13.8,24.2,0.0,7.3,4.4
2019-12-22,45.4,19.4,30.8,0.0,10.2,7.2
2019-12-23,52.6,25.7,39.2,0.0,14.9,8.6
2019-12-24,45.4,28.1,35.7,0.0,13.5,8.6
2019-12-25,40.5,25.8,30.9,0.0,6.0,3.9
2019-12-26,40.2,28.0,32.7,0.0,11.1,5.5
2019-12-27,48.4,31.2,40.0,0.012,14.7,9.3
2019-12-28,45.7,32.7,40.6,0.0,11.7,8.5
2019-12-29,41.6,29.7,34.8,0.039,8.1,5.1
2019-12-30,38.2,34.7,36.6,1.047,20.1,14.2
2019-12-31,42.9,33.5,38.9,0.386,17.6,11.0
2020-01-01,40.5,30.3,34.8,0.0,18.2,11.8
2020-01-02,45.4,27.6,36.1,0.0,11.6,9.5
2020-01-03,45.9,39.6,42.5,0.004,9.9,6.4
2020-01-04,43.8,39.0,42.1,0.142,9.3,4.9
2020-01-05,37.8,28.5,34.0,0.094,20.4,13.4
2020-01-06,37.2,23.9,29.7,0.0,9.1,4.7
2020-01-07,40.5,28.7,34.2,0.004,10.5,6.7
2020-01-08,41.4,27.7,33.2,0.043,17.8,10.0
2020-01-09,29.7,17.4,24.0,0.0,16.8,10.3
2020-01-10,47.7,25.6,38.9,0.0,18.1,11.9
2020-01-11,62.3,47.5,55.3,0.0,21.7,16.8
2020-01-12,67.8,40.5,57.3,0.063,22.4,17.1
2020-01-13,42.2,31.0,37.4,0.004,9.4,6.0
2020-01-14,41.6,32.6,37.1,0.016,7.2,4.3
2020-01-15,46.8,32.2,40.6,0.0,11.3,7.1
2020-01-16,44.0,29.5,35.2,0.11,22.8,10.8
2020-01-17,29.4,13.5,18.4,0.0,20.8,16.9
2020-01-18,26.9,10.1,17.9,0.197,12.2,7.0
2020-01-19,40.9,26.3,34.6,0.177,15.4,9.5
2020-01-20,23.4,12.6,18.3,0.0,13.9,10.0
2020-01-21,25.9,14.5,19.7,0.0,9.1,6.4
2020-01-22,37.5,17.5,25.1,0.0,6.2,4.8
2020-01-23,46.3,23.6,31.6,0.0,9.4,6.2
2020-01-24,45.6,25.3,34.4,0.0,8.8,5.1
2020-01-25,47.7,33.2,39.8,0.528,18.2,11.1
2020-01-26,49.4,35.1,42.4,0.008,15.7,9.8
2020-01-27,45.0,31.5,37.7,0.004,13.4,9.4
2020-01-28,39.5,30.6,34.7,0.0,11.1,8.4
2020-01-29,37.6,25.2,30.3,0.0,11.9,9.1
2020-01-30,31.5,18.3,24.7,0.0,8.4,5.6
2020-01-31,43.7,23.6,31.3,0.0,8.2,6.2
2020-02-01,40.7,27.9,34.6,0.012,4.3,2.6
2020-02-02,41.1,29.8,34.2,0.0,9.6,5.8
2020-02-03,46.2,26.9,35.6,0.0,12.8,7.1
2020-02-04,45.8,30.2,37.3,0.0,5.1,3.1
2020-02-05,39.6,29.6,35.9,0.075,10.5,5.6
2020-02-06,39.6,29.1,35.3,0.453,13.7,7.6
2020-02-07,53.8,28.6,38.4,0.256,29.3,12.3
2020-02-08,34.1,21.7,26.9,0.0,21.6,13.7
2020-02-09,34.5,18.2,26.3,0.0,11.2,4.9
2020-02-10,44.3,34.9,39.7,0.236,15.2,11.1
2020-02-11,41.7,32.0,37.2,0.343,7.1,4.4
2020-02-12,43.7,32.0,37.3,0.0,12.2,9.2
2020-02-13,38.9,34.0,36.6,0.579,10.8,4.6
2020-02-14,34.6,11.8,23.5,0.0,15.6,11.5
2020-02-15,31.1,8.2,17.7,0.0,12.1,7.5
2020-02-16,43.1,23.4,32.9,0.0,14.9,9.3
2020-02-17,43.8,27.0,33.9,0.0,10.2,7.2
2020-02-18,38.4,25.3,33.7,0.232,13.3,7.9
2020-02-19,41.5,27.6,36.2,0.004,18.3,11.6
2020-02-20,32.4,20.2,26.1,0.0,11.7,8.6
2020-02-21,30.7,13.4,22.0,0.0,9.4,5.9
2020-02-22,45.2,24.2,33.2,0.0,11.9,9.4
2020-02-23,53.6,27.8,38.2,0.0,8.8,6.6
2020-02-24,58.5,30.8,42.9,0.0,11.6,8.4
2020-02-25,50.3,36.7,43.0,0.031,6.5,4.5
2020-02-26,44.6,39.6,41.8,0.114,11.2,6.8
2020-02-27,49.3,30.8,41.2,0.465,22.5,16.7
2020-02-28,38.7,25.9,31.4,0.0,18.5,13.0
2020-02-29,35.2,22.6,28.1,0.0,11.8,8.3
2020-03-01,35.2,18.9,25.7,0.0,11.5,8.8
2020-03-02,51.7,22.6,37.6,0.0,16.9,10.0
2020-03-03,63.2,42.2,50.3,0.118,13.7,9.2
2020-03-04,50.0,38.1,45.1,0.043,25.6,15.7
2020-03-05,50.5,33.6,40.9,0.0,13.6,9.1
2020-03-06,44.4,27.9,36.1,0.039,16.0,8.4
2020-03-07,41.7,26.3,33.8,0.055,18.6,15.3
2020-03-08,51.9,26.2,38.4,0.0,12.2,8.4
2020-03-09,68.6,38.6,53.6,0.0,12.7,10.0
2020-03-10,64.6,46.5,55.6,0.008,17.4,10.3
2020-03-11,55.6,39.3,46.1,0.0,12.7,8.1
2020-03-12,44.1,31.0,39.1,0.0,10.6,6.8
2020-03-13,61.5,40.3,47.6,0.28,17.8,12.7
2020-03-14,51.4,36.1,43.5,0.0,17.9,12.9
2020-03-15,44.2,30.7,38.5,0.0,9.1,6.4
2020-03-16,33.8,22.3,29.1,0.0,11.8,8.6
2020-03-17,46.4,28.9,37.6,0.055,8.8,6.2
2020-03-18,51.8,31.0,41.4,0.0,10.4,6.4
2020-03-19,43.7,38.5,41.0,0.535,16.6,9.4
2020-03-20,66.5,39.0,52.4,0.126,19.2,10.8
2020-03-21,57.0,32.6,43.3,0.0,15.2,10.8
2020-03-22,34.1,22.1,29.1,0.0,11.3,8.7
2020-03-23,41.3,26.4,33.7,0.953,14.9,8.6
2020-03-24,51.9,34.4,41.2,0.602,17.5,10.5
2020-03-25,42.6,33.3,39.1,0.004,13.4,9.1
2020-03-26,49.6,31.7,39.9,0.0,10.9,8.2
2020-03-27,58.2,41.7,49.4,0.012,13.7,10.1
2020-03-28,51.9,30.6,42.6,0.165,7.8,4.4
2020-03-29,44.9,39.8,42.3,0.992,15.7,11.0
2020-03-30,44.8,37.4,41.0,0.146,14.7,12.0
2020-03-31,41.5,32.9,36.6,0.035,11.4,8.8
2020-04-01,42.3,28.7,36.9,0.0,12.5,8.7
2020-04-02,45.0,37.8,40.5,0.327,17.8,14.4
2020-04-03,45.0,39.6,43.1,1.039,22.3,18.7
2020-04-04,45.8,39.1,41.6,0.126,17.2,11.0
2020-04-05,54.6,38.3,45.8,0.0,10.5,6.3
2020-04-06,59.8,39.5,48.9,0.0,10.6,6.8
2020-04-07,60.3,40.5,50.0,0.0,13.5,7.6
2020-04-08,50.5,41.2,44.4,0.165,9.5,6.0
2020-04-09,51.2,39.9,44.7,0.535,21.3,11.7
2020-04-10,50.3,36.3,42.6,0.012,21.3,15.9
2020-04-11,50.1,35.3,42.6,0.004,19.0,13.7
2020-04-12,58.9,31.6,46.0,0.0,13.0,8.3
2020-04-13,59.5,48.6,55.7,1.071,30.6,18.2
2020-04-14,57.6,42.1,50.6,0.0,15.9,9.2
2020-04-15,51.5,36.2,44.2,0.016,16.3,6.3
2020-04-16,47.2,32.7,39.2,0.035,14.1,8.0
2020-04-17,50.4,30.7,40.6,0.0,15.7,11.2
2020-04-18,41.0,34.7,37.4,0.63,14.4,8.1
2020-04-19,60.3,31.2,46.3,0.0,16.6,11.6
2020-04-20,49.4,37.4,44.8,0.0,13.4,7.8
2020-04-21,53.5,33.2,42.2,0.343,23.8,11.8
2020-04-22,45.3,31.9,38.3,0.008,21.7,16.0
2020-04-23,54.2,29.9,42.3,0.016,13.0,9.6
2020-04-24,45.0,36.3,41.6,0.252,14.3,7.3
2020-04-25,56.1,34.7,45.2,0.0,12.5,6.3
2020-04-26,47.8,38.0,42.7,0.35,21.4,11.0
2020-04-27,41.2,37.5,38.9,0.622,20.9,16.9
2020-04-28,48.7,36.4,41.8,0.028,15.2,9.4
2020-04-29,51.7,34.2,44.1,0.0,13.4,7.5
2020-04-30,51.3,43.5,46.4,0.256,12.4,8.4
2020-05-01,60.9,50.4,55.2,0.752,16.2,9.3
2020-05-02,66.7,43.3,55.6,0.035,16.2,11.3
2020-05-03,75.0,50.2,61.9,0.004,14.9,8.4
2020-05-04,67.4,47.4,58.2,0.016,15.2,10.2
2020-05-05,54.8,42.0,48.4,0.0,14.4,10.6
2020-05-06,51.8,34.9,44.4,0.051,10.2,5.6
2020-05-07,61.1,41.1,51.0,0.031,13.9,7.1
2020-05-08,57.0,40.6,48.7,0.287,14.1,9.7
2020-05-09,45.3,35.5,40.3,0.366,22.8,15.8
2020-05-10,57.6,34.9,45.1,0.0,22.0,13.7
2020-05-11,61.0,37.8,49.1,0.181,13.0,7.2
2020-05-12,56.0,38.9,47.1,0.0,16.6,13.1
2020-05-13,56.7,35.4,46.7,0.0,17.1,11.2
2020-05-14,66.9,38.4,53.7,0.0,10.9,7.9
2020-05-15,76.9,51.0,63.3,0.138,13.2,8.1
2020-05-16,70.2,48.7,59.9,0.15,16.0,10.6
2020-05-17,64.8,46.0,55.6,0.0,9.3,5.1
2020-05-18,61.2,47.7,54.3,0.0,9.9,6.8
2020-05-19,55.7,46.5,51.0,0.0,16.5,10.3
2020-05-20,59.3,42.7,51.8,0.0,8.5,5.8
2020-05-21,74.7,40.7,57.6,0.0,12.5,8.1
2020-05-22,82.9,52.5,67.9,0.0,13.5,11.9
2020-05-23,68.6,48.1,58.8,0.0,18.0,12.2
2020-05-24,57.6,45.8,50.8,0.0,13.2,9.2
2020-05-25,62.9,45.8,54.4,0.0,9.2,5.8
2020-05-26,76.2,54.8,65.5,0.0,11.0,5.5
2020-05-27,86.3,59.6,71.6,0.0,14.2,9.9
2020-05-28,82.7,63.0,71.8,0.02,15.9,11.5
2020-05-29,83.2,67.5,73.8,0.0,19.7,14.6
2020-05-30,84.1,65.5,74.1,0.087,15.6,10.5
2020-05-31,68.9,51.9,62.1,0.0,16.9,12.6
2020-06-01,62.2,44.2,54.9,0.0,14.3,8.3
2020-06-02,69.0,46.2,57.9,0.031,10.5,4.0
2020-06-03,79.4,53.1,67.3,0.0,9.6,5.3
